transaction_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud,user_id,account_number
TX_8ae9d029,4111222233334441,2024-09-30 04:45:09.886015+00:00,Travel,booking,Booking.com,557.2,GBP,UK,Unknown City,medium,Basic Debit,False,Chrome,web,832d45dc775bc47501ed86960acbba4c,118.152.61.22,0,True,4,False,"{'num_transactions': 782, 'total_amount': 20302991.540937662, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1248881.6729627615}",False,U001,1000000001
TX_75b0ce42,4111222233334441,2024-09-30 03:37:19.857116+00:00,Retail,physical,Home Depot,69221.06,RUB,Russia,Unknown City,medium,Platinum Credit,True,Chip Reader,pos,476d47ccb574f051730e1718cdbafd93,146.8.82.201,1,False,3,False,"{'num_transactions': 1355, 'total_amount': 59888796.51063662, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3118774.335700363}",True,U001,1000000001
TX_c29e0e3b,4111222233334441,2024-09-30 01:45:29.062687+00:00,Gas,major,Shell,162508.55,RUB,Russia,Unknown City,medium,Basic Debit,False,Safari,web,9876b43ac1d19e78b15dade574ebfd9a,169.172.18.136,1,False,1,False,"{'num_transactions': 1643, 'total_amount': 42531499.15732112, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1805118.9261924007}",True,U001,1000000001
TX_3821d027,4111222233334441,2024-09-30 00:33:05.930259+00:00,Education,supplies,University Bookstore,639.25,SGD,Singapore,Unknown City,medium,Premium Debit,False,Firefox,web,6c5d91a8220272237b1cad8b779c294e,105.88.30.154,0,False,0,False,"{'num_transactions': 1184, 'total_amount': 44944508.16541568, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 6098435.510828647}",False,U001,1000000001
TX_10903df3,4555222233334444,2024-09-30 01:02:06.789324+00:00,Healthcare,pharmacy,DuaneReade,7824.88,MXN,Mexico,Unknown City,medium,Basic Debit,False,Firefox,web,7be49f518b324bce710cf40fae6035f2,29.246.172.221,0,False,1,False,"{'num_transactions': 24, 'total_amount': 1089205.0349522599, 'unique_merchants': 22, 'unique_countries': 5, 'max_single_amount': 652256.8479675334}",False,U004,3000000001
TX_bfa77eab,5111222233334443,2024-09-30 00:23:46.372392+00:00,Gas,local,Truck Stop,265065.01,NGN,Nigeria,Unknown City,medium,Platinum Credit,False,Android App,mobile,3d180a3499014e5491867cdaa147fddc,45.46.250.23,0,False,0,False,"{'num_transactions': 648, 'total_amount': 224239827.73853135, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1762781.478047886}",False,U003,2000000001
TX_55a8db7d,6011222233334445,2024-09-30 05:03:21.712185+00:00,Entertainment,streaming,Disney+,151.13,SGD,Singapore,Unknown City,medium,Gold Credit,False,iOS App,mobile,48598180d0dca7ffdbcbb9f4f402ba9c,56.128.223.207,1,True,5,False,"{'num_transactions': 230, 'total_amount': 3953653.9408245087, 'unique_merchants': 91, 'unique_countries': 12, 'max_single_amount': 926761.1312215617}",False,U005,1000000003
TX_d123915a,6011222233334445,2024-09-30 05:32:14.199184+00:00,Healthcare,medical,Urgent Care,577.29,AUD,Australia,Unknown City,medium,Basic Debit,False,Firefox,web,fc5bdb37209fced5159ca2102f5099f3,45.48.12.9,0,False,5,False,"{'num_transactions': 135, 'total_amount': 2966947.603044181, 'unique_merchants': 77, 'unique_countries': 9, 'max_single_amount': 972946.548369426}",False,U005,1000000003
TX_942ca3b2,6011222233334445,2024-09-30 03:19:49.143871+00:00,Education,online,Skillshare,821.55,AUD,Australia,Unknown City,medium,Platinum Credit,False,Chrome,web,3c4cb2f7ed8a2d6ac3f4457244967603,211.238.191.40,1,False,3,False,"{'num_transactions': 542, 'total_amount': 26199663.714905135, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 4067277.2018938093}",False,U005,1000000003
TX_e89b6946,4111222233334441,2024-09-30 00:27:06.614013+00:00,Grocery,online,FreshDirect,85235.57,JPY,Japan,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,36eca7a77b1931a16b0ea431246edfb8,91.238.12.53,1,False,0,False,"{'num_transactions': 2910, 'total_amount': 220634884.8400762, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3370986.613246858}",True,U001,1000000001
TX_b0d4761a,4111222233334442,2024-09-30 05:47:10.918500+00:00,Healthcare,pharmacy,Rite Aid,6.02,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Android App,mobile,06646947b55a6a45231dd14c3b3279a7,199.85.195.205,1,False,5,False,"{'num_transactions': 590, 'total_amount': 14136276.27362832, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1910951.1165885995}",True,U002,1000000002
TX_8ff1121e,6011222233334445,2024-09-30 00:43:27.774899+00:00,Gas,major,Chevron,848991.13,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Chrome,web,2a52ba0163dbc4685204e664a19b5a9a,15.133.51.223,1,False,0,False,"{'num_transactions': 503, 'total_amount': 21078855.869987033, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 3964807.1367382123}",True,U005,1000000003
TX_3b857033,4555222233334444,2024-09-30 01:35:59.326427+00:00,Restaurant,casual,Chili's,110623.59,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Android App,mobile,e9de0561eb627d2f01ca74dd776c0c2e,117.3.40.19,1,False,1,False,"{'num_transactions': 1170, 'total_amount': 29074544.920964725, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2959441.9747747234}",True,U004,3000000001
TX_d73e0976,4555222233334444,2024-09-30 00:16:26.625835+00:00,Travel,transport,Hertz,12799.16,JPY,Japan,Unknown City,medium,Premium Debit,False,Edge,web,8f4cccdfd98a90ed58b89b88bdff50ed,13.2.31.35,0,True,0,False,"{'num_transactions': 1417, 'total_amount': 75660888.04512434, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1483922.5521071665}",False,U004,3000000001
TX_d7483a7c,4555222233334444,2024-09-30 04:48:02.309973+00:00,Healthcare,pharmacy,CVS Pharmacy,6.87,BRL,Brazil,Unknown City,medium,Gold Credit,True,NFC Payment,pos,a95a3ca1a021f5bde4b4970d6a6c06da,98.255.181.45,1,False,4,False,"{'num_transactions': 730, 'total_amount': 15208993.374629827, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1714275.244032363}",True,U004,3000000001
TX_d0178188,5111222233334443,2024-09-30 02:20:03.503631+00:00,Travel,booking,Kayak,1025901.59,RUB,Russia,Unknown City,medium,Platinum Credit,False,iOS App,mobile,9f6edc7c0b7fcb908c8899456c0bcf2f,128.220.75.189,1,True,2,False,"{'num_transactions': 783, 'total_amount': 25494255.10416246, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1845233.541786986}",True,U003,2000000001
TX_f2666fd3,6011222233334445,2024-09-30 05:12:06.111248+00:00,Healthcare,pharmacy,DuaneReade,676.78,CAD,Canada,Unknown City,medium,Gold Credit,False,Chrome,web,f5426709755c97506464e8852d3f3412,157.62.141.27,0,False,5,False,"{'num_transactions': 1065, 'total_amount': 37599399.42035911, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5300031.12050701}",False,U005,1000000003
TX_55a017cb,4111222233334441,2024-09-30 00:46:29.635063+00:00,Retail,online,eBay,158505.43,JPY,Japan,Unknown City,medium,Platinum Credit,False,iOS App,mobile,93c4549afea283f1e2f3626d05da4ad1,43.146.42.84,0,False,0,False,"{'num_transactions': 207, 'total_amount': 26333657.41382484, 'unique_merchants': 92, 'unique_countries': 12, 'max_single_amount': 1138702.624537611}",False,U001,1000000001
TX_7ece9b87,5111222233334443,2024-09-30 04:11:01.723279+00:00,Education,online,Coursera,75.82,RUB,Russia,Unknown City,medium,Premium Debit,False,Chrome,web,42070dd2c536b60c2e2769f2e9543624,7.71.116.220,1,False,4,False,"{'num_transactions': 1157, 'total_amount': 39897375.03724705, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1959857.4728288732}",True,U003,2000000001
TX_69dae40b,6011222233334445,2024-09-30 02:17:13.728648+00:00,Education,supplies,University Bookstore,582.61,CAD,Canada,Unknown City,medium,Basic Debit,False,Edge,web,863034bc1d240dcb56364fd4f8a277d4,124.104.165.52,0,False,2,False,"{'num_transactions': 619, 'total_amount': 18568902.023304045, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2571586.3495154674}",False,U005,1000000003
TX_422f308c,4111222233334442,2024-09-30 02:49:57.729548+00:00,Gas,major,BP,684.51,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Firefox,web,8cf6ac93b12861bce08c125d8474bf1d,32.234.214.124,0,False,2,False,"{'num_transactions': 475, 'total_amount': 20811033.594720572, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 3398629.7649787446}",False,U002,1000000002
TX_cdd921a2,4555222233334444,2024-09-30 04:18:37.508557+00:00,Restaurant,fast_food,Burger King,52004.74,NGN,Nigeria,Unknown City,medium,Basic Credit,False,iOS App,mobile,07f58be756a8521c5b39773bc326a377,127.159.29.104,1,False,4,False,"{'num_transactions': 999, 'total_amount': 18414379.752565518, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1208883.042750218}",True,U004,3000000001
TX_301a292f,6011222233334445,2024-09-30 05:07:30.574604+00:00,Restaurant,premium,Nobu,30291.05,MXN,Mexico,Unknown City,medium,Gold Credit,True,NFC Payment,pos,b9630ac535ef1a4d05dc8f8b1298c731,137.102.201.231,1,False,5,False,"{'num_transactions': 816, 'total_amount': 45711466.62873417, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2159539.815568108}",True,U005,1000000003
TX_fa82bef5,4555222233334444,2024-09-30 00:31:55.073448+00:00,Education,supplies,Barnes & Noble,41372.1,JPY,Japan,Unknown City,medium,Basic Debit,False,Firefox,web,798df8a16c4545d8120ced28eeb238fc,16.33.149.143,1,False,0,False,"{'num_transactions': 1745, 'total_amount': 48456652.42963176, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2595965.552366328}",False,U004,3000000001
TX_996867d1,4111222233334442,2024-09-30 06:06:53.061470+00:00,Retail,physical,Costco,151970.45,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Firefox,web,a399efabfa807824207a84e6dd713f96,252.134.239.95,0,False,6,False,"{'num_transactions': 19, 'total_amount': 2638338.3105912586, 'unique_merchants': 18, 'unique_countries': 6, 'max_single_amount': 402103.9840230219}",False,U002,1000000002
TX_76c8bcef,4555222233334444,2024-09-30 02:43:42.684023+00:00,Retail,physical,Best Buy,62.66,MXN,Mexico,Unknown City,medium,Basic Debit,True,Magnetic Stripe,pos,ce3c6da5ba9bb1a6e5dbce7c4c886c44,88.195.111.22,1,False,2,False,"{'num_transactions': 770, 'total_amount': 78570360.94054185, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1889847.980354992}",True,U004,3000000001
TX_ba2ac118,6011222233334445,2024-09-30 01:02:32.269525+00:00,Restaurant,fast_food,KFC,710.88,BRL,Brazil,Unknown City,medium,Basic Debit,False,Chrome,web,6543405a5e3e86afe83d3629c9af1d8d,212.36.164.62,1,False,1,False,"{'num_transactions': 1242, 'total_amount': 26376320.457828652, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1568799.4844010994}",True,U005,1000000003
TX_d87ab666,4555222233334444,2024-09-30 00:42:45.615114+00:00,Healthcare,pharmacy,CVS Pharmacy,174526.12,RUB,Russia,Unknown City,medium,Premium Debit,False,Android App,mobile,3e598a868d9159b7e49347116d29a550,94.133.221.229,0,False,0,False,"{'num_transactions': 70, 'total_amount': 2368396.71897937, 'unique_merchants': 51, 'unique_countries': 8, 'max_single_amount': 428772.36639121716}",True,U004,3000000001
TX_6f2a4a74,6011222233334445,2024-09-30 04:34:24.251741+00:00,Retail,physical,Nike Store,62875.26,RUB,Russia,Unknown City,medium,Basic Debit,True,NFC Payment,pos,ee24cf509556cf27d9a0f4b1b94a14d6,133.98.49.15,1,False,4,False,"{'num_transactions': 1216, 'total_amount': 96223037.97344914, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 935560.5091237926}",True,U005,1000000003
TX_a63a246c,6011222233334445,2024-09-30 02:21:44.510626+00:00,Healthcare,medical,Local Hospital,4729.41,MXN,Mexico,Unknown City,medium,Premium Debit,False,iOS App,mobile,b2c370db7f20fca0a25e522ebd3d45ca,105.96.149.111,0,False,2,False,"{'num_transactions': 421, 'total_amount': 13470631.781683875, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 4354755.557036457}",False,U005,1000000003
TX_0dc81cf8,4111222233334441,2024-09-30 02:00:23.928744+00:00,Education,supplies,Chegg,1195.69,GBP,UK,Unknown City,medium,Platinum Credit,False,Chrome,web,d62f63567637caeb1fb483ccd71b026d,114.6.193.131,1,False,2,False,"{'num_transactions': 587, 'total_amount': 13018306.33829354, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1692606.1089002932}",True,U001,1000000001
TX_8858013b,5111222233334443,2024-09-30 04:05:55.822189+00:00,Entertainment,gaming,Xbox Live,16162.94,MXN,Mexico,Unknown City,medium,Premium Debit,True,Chip Reader,pos,8a9021b6c6f9dba56c5449b5be9a3899,157.151.230.166,0,True,4,False,"{'num_transactions': 54, 'total_amount': 641848.917743001, 'unique_merchants': 42, 'unique_countries': 7, 'max_single_amount': 73970.94239396486}",True,U003,2000000001
TX_055db750,6011222233334445,2024-09-30 00:50:46.041103+00:00,Entertainment,streaming,Disney+,247.34,GBP,UK,Unknown City,medium,Gold Credit,False,Firefox,web,73e9616feccacb4b81b4776bc34862c6,43.38.133.28,0,True,0,False,"{'num_transactions': 930, 'total_amount': 29326757.228199765, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 4823811.805814247}",False,U005,1000000003
TX_a7fdfdf5,6011222233334445,2024-09-30 06:01:52.353869+00:00,Entertainment,events,LiveNation,191216.26,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Firefox,web,c55f36bb378e8edc237fc10a19a3691d,118.109.186.140,0,True,6,False,"{'num_transactions': 267, 'total_amount': 41301397.594815254, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 1630766.1038406023}",False,U005,1000000003
TX_9a8bf43d,4555222233334444,2024-09-30 03:27:37.758808+00:00,Retail,online,Amazon,2006918.91,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Safari,web,6cf9639e11f236c1ee96a3e9803471d3,22.196.106.75,1,False,3,False,"{'num_transactions': 8, 'total_amount': 2015707.0036505028, 'unique_merchants': 8, 'unique_countries': 1, 'max_single_amount': 2006918.912587403}",True,U004,3000000001
TX_95374f29,4111222233334442,2024-09-30 04:25:21.636534+00:00,Retail,physical,Macy's,581.22,SGD,Singapore,Unknown City,medium,Gold Credit,False,Firefox,web,b52d06d831b0f8d2680c4a2a6b9fe5fc,196.6.182.213,0,False,4,False,"{'num_transactions': 1046, 'total_amount': 30954006.81091125, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5268675.261132689}",False,U002,1000000002
TX_dd478b00,5111222233334443,2024-09-30 03:55:10.588240+00:00,Retail,online,Wayfair,2229.48,EUR,Germany,Unknown City,medium,Platinum Credit,True,Chip Reader,pos,dbfa1f49a6e94eeb43c75d9c0ea34803,170.129.78.202,0,False,3,False,"{'num_transactions': 74, 'total_amount': 2073509.3452495225, 'unique_merchants': 50, 'unique_countries': 10, 'max_single_amount': 786027.6499275981}",True,U003,2000000001
TX_fa7c4713,6011222233334445,2024-09-30 01:08:36.067778+00:00,Entertainment,events,StubHub,335.32,RUB,Russia,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,42f9d7a1f2bc4df814e70c4f073fe657,29.118.91.250,1,True,1,False,"{'num_transactions': 1454, 'total_amount': 57874302.25750852, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 6132026.369664776}",True,U005,1000000003
TX_4aa0809a,4555222233334444,2024-09-30 04:45:28.281829+00:00,Grocery,physical,Food Lion,6870.44,MXN,Mexico,Unknown City,medium,Basic Debit,False,Chrome,web,4fd1fbccebaa8308f2d25ff0e1e0d3da,102.168.120.132,1,False,4,False,"{'num_transactions': 763, 'total_amount': 19657016.98481508, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1980940.7619735654}",True,U004,3000000001
TX_72069490,4555222233334444,2024-09-30 02:24:41.552552+00:00,Restaurant,casual,Red Lobster,11.95,BRL,Brazil,Unknown City,medium,Basic Credit,False,Firefox,web,d39b078db5560c8caa11dfbdbbbf2f01,204.207.243.199,1,False,2,False,"{'num_transactions': 134, 'total_amount': 2940622.228518909, 'unique_merchants': 78, 'unique_countries': 12, 'max_single_amount': 700460.9096712554}",True,U004,3000000001
TX_04576fc1,6011222233334445,2024-09-30 03:50:31.558835+00:00,Entertainment,gaming,Steam,201.21,SGD,Singapore,Unknown City,medium,Basic Credit,False,Edge,web,6eeedf72711864ca970c18b8f6e3e0e3,199.176.163.38,0,True,3,False,"{'num_transactions': 765, 'total_amount': 13909762.766154397, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 972272.5483652181}",False,U005,1000000003
TX_b017a968,4111222233334442,2024-09-30 02:24:44.733866+00:00,Entertainment,streaming,HBO Max,24.95,BRL,Brazil,Unknown City,medium,Gold Credit,False,Android App,mobile,775560ef74894d2cd18fa349acb87ad3,249.22.137.160,1,True,2,False,"{'num_transactions': 712, 'total_amount': 18946134.45709001, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3759087.0905798883}",True,U002,1000000002
TX_90e8a39b,4111222233334441,2024-09-30 02:30:37.544253+00:00,Healthcare,medical,Urgent Care,445568.33,NGN,Nigeria,Unknown City,medium,Basic Debit,True,Chip Reader,pos,c03751a79d19fa188ff9c47e3cf6ffe8,76.47.125.217,1,False,2,False,"{'num_transactions': 1258, 'total_amount': 26802088.52476508, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 877309.2875541206}",True,U001,1000000001
TX_34da5210,4111222233334441,2024-09-30 06:04:49.042782+00:00,Entertainment,gaming,Steam,4571.31,JPY,Japan,Unknown City,medium,Basic Debit,False,Chrome,web,d22ae365ec191d04e09112c1b27a8da2,34.251.254.254,0,True,6,False,"{'num_transactions': 1107, 'total_amount': 45482557.72316492, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 982981.4311097171}",False,U001,1000000001
TX_28c7ace4,5111222233334443,2024-09-30 02:35:12.102108+00:00,Grocery,online,FreshDirect,2306.91,CAD,Canada,Unknown City,medium,Basic Credit,True,Chip Reader,pos,78ecd758406c76e0edfdae4d103f9ade,204.155.23.161,1,False,2,False,"{'num_transactions': 822, 'total_amount': 101811406.95444769, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1967546.5358195335}",True,U003,2000000001
TX_fcdafb66,4555222233334444,2024-09-30 00:25:24.691379+00:00,Entertainment,gaming,PlayStation Store,146.21,CAD,Canada,Unknown City,medium,Basic Credit,False,Android App,mobile,e47348e74f804c08478628a02e64ed74,75.177.109.233,1,True,0,False,"{'num_transactions': 575, 'total_amount': 10537032.25594066, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1313679.0380861443}",False,U004,3000000001
TX_b5b5d12e,6011222233334445,2024-09-30 01:35:08.258486+00:00,Grocery,online,Instacart,836.11,AUD,Australia,Unknown City,medium,Platinum Credit,False,Edge,web,098cf1e53a3dda5194e28d3675c7a999,96.59.254.214,0,False,1,False,"{'num_transactions': 473, 'total_amount': 9474809.98728053, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 994018.0021651175}",False,U005,1000000003
TX_1f3caffd,6011222233334445,2024-09-30 02:11:31.833912+00:00,Restaurant,premium,Capital Grille,22516.93,MXN,Mexico,Unknown City,medium,Premium Debit,False,iOS App,mobile,0eabbfed6bdd93bc3b61029b4d8036ea,50.165.42.210,1,False,2,False,"{'num_transactions': 262, 'total_amount': 8045060.068829522, 'unique_merchants': 94, 'unique_countries': 12, 'max_single_amount': 869818.2992220167}",True,U005,1000000003
TX_d430510a,4111222233334441,2024-09-30 02:09:40.289011+00:00,Gas,local,Highway Gas Stop,172206.28,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Edge,web,5601419d263621bcc8fe1947efc2cf50,237.81.167.169,1,False,2,False,"{'num_transactions': 1768, 'total_amount': 112702181.75714129, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5969805.593460049}",False,U001,1000000001
TX_7804de6c,5111222233334443,2024-09-30 04:25:27.558358+00:00,Grocery,physical,Food Lion,95.42,RUB,Russia,Unknown City,medium,Basic Credit,False,Safari,web,ff9fb69ec5a4e47ec99f5e9d7d293f13,241.66.45.221,1,False,4,False,"{'num_transactions': 645, 'total_amount': 21752734.842543293, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2504972.27652541}",True,U003,2000000001
TX_13647daf,5111222233334443,2024-09-30 05:35:40.400751+00:00,Entertainment,gaming,Nintendo eShop,73363.9,RUB,Russia,Unknown City,medium,Premium Debit,True,Magnetic Stripe,pos,187ad92a8f3ac1e7d0abfdc3118d1934,97.217.226.161,1,True,5,False,"{'num_transactions': 243, 'total_amount': 5929088.256526123, 'unique_merchants': 86, 'unique_countries': 12, 'max_single_amount': 1851044.6734244495}",True,U003,2000000001
TX_7489494d,4555222233334444,2024-09-30 01:41:36.203566+00:00,Healthcare,pharmacy,DuaneReade,656.42,SGD,Singapore,Unknown City,medium,Gold Credit,False,Edge,web,d0cd6d60bcbff26ba17a09d9f70fd655,172.72.123.79,0,False,1,False,"{'num_transactions': 1067, 'total_amount': 35070208.603914976, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3898072.7417634833}",False,U004,3000000001
TX_641da58f,4555222233334444,2024-09-30 02:01:54.945769+00:00,Entertainment,streaming,Netflix,44588.82,JPY,Japan,Unknown City,medium,Gold Credit,False,Chrome,web,db39f12a6dc497c1b67fa26048789721,233.218.173.102,0,True,2,False,"{'num_transactions': 796, 'total_amount': 50451024.144328795, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1846604.0673752723}",False,U004,3000000001
TX_0e27d562,4111222233334442,2024-09-30 05:35:03.691062+00:00,Entertainment,streaming,Amazon Prime,84.72,EUR,France,Unknown City,medium,Gold Credit,False,Android App,mobile,caa99b94e3feacc4c1b6cfbd9891cfb3,81.1.83.146,0,True,5,False,"{'num_transactions': 871, 'total_amount': 35409333.60564456, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3753862.5072676474}",False,U002,1000000002
TX_ae24902f,4555222233334444,2024-09-30 04:32:41.195298+00:00,Healthcare,medical,Local Hospital,3.24,EUR,France,Unknown City,medium,Platinum Credit,True,Magnetic Stripe,pos,2e962e0644575fc54c05a5221a9c1126,52.21.199.50,1,False,4,False,"{'num_transactions': 228, 'total_amount': 5782903.84559711, 'unique_merchants': 92, 'unique_countries': 11, 'max_single_amount': 1094107.2074114953}",True,U004,3000000001
TX_a75e7b4a,4555222233334444,2024-09-30 00:13:32.596308+00:00,Gas,major,Texaco,1112.98,AUD,Australia,Unknown City,medium,Platinum Credit,False,Firefox,web,10a8d188aef5e44612e02da7d29563f3,65.164.242.215,0,False,0,False,"{'num_transactions': 1317, 'total_amount': 33330839.029871278, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2634977.0043961126}",False,U004,3000000001
TX_b23b02eb,4111222233334442,2024-09-30 03:48:49.410643+00:00,Entertainment,streaming,Disney+,76.32,AUD,Australia,Unknown City,medium,Basic Credit,False,Chrome,web,14914caa3a4a7132344920f1115f82bf,52.74.4.57,1,True,3,False,"{'num_transactions': 1452, 'total_amount': 31667315.49473686, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1281705.0799651942}",False,U002,1000000002
TX_7f34cee1,4111222233334441,2024-09-30 02:42:28.259909+00:00,Grocery,online,Amazon Fresh,75.89,MXN,Mexico,Unknown City,medium,Basic Debit,False,Edge,web,9955e12488fddf308c689bd5be97bcb9,251.85.107.198,1,False,2,False,"{'num_transactions': 1368, 'total_amount': 25251212.16959006, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1250610.7921736108}",True,U001,1000000001
TX_38927b66,4111222233334442,2024-09-30 00:49:14.596713+00:00,Travel,transport,Uber,1478.49,BRL,Brazil,Unknown City,medium,Gold Credit,False,iOS App,mobile,77ce240ddaa29f932b5e66a30900c7a4,4.170.246.195,0,True,0,False,"{'num_transactions': 636, 'total_amount': 25320387.983707406, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 3800567.8768539946}",False,U002,1000000002
TX_d25ca082,4111222233334441,2024-09-30 04:55:30.059319+00:00,Gas,local,Local Gas Station,14163.86,MXN,Mexico,Unknown City,medium,Platinum Credit,False,Safari,web,67ba90fd92e6a70a1d5e0c4dcef490d8,136.15.201.41,0,False,4,False,"{'num_transactions': 822, 'total_amount': 33871765.24534193, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2763566.7172061745}",False,U001,1000000001
TX_9e4d90a1,6011222233334445,2024-09-30 06:05:28.870061+00:00,Restaurant,casual,Chili's,1360.17,BRL,Brazil,Unknown City,medium,Gold Credit,False,Edge,web,364c54a9c1f8bee218cb7e5882658e2a,197.13.67.19,0,False,6,False,"{'num_transactions': 635, 'total_amount': 20294524.267057758, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1817820.2911003612}",False,U005,1000000003
TX_1fba0ca5,6011222233334445,2024-09-30 04:35:42.409687+00:00,Grocery,online,Amazon Fresh,3.09,BRL,Brazil,Unknown City,medium,Premium Debit,False,Safari,web,43a414ad52fc00414731afd461474ec9,87.254.148.102,0,False,4,False,"{'num_transactions': 771, 'total_amount': 27904874.10923215, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 5976769.030625453}",True,U005,1000000003
TX_95ef0b4b,4111222233334441,2024-09-30 01:21:21.345645+00:00,Travel,hotels,Sheraton,23153.05,BRL,Brazil,Unknown City,medium,Basic Credit,False,iOS App,mobile,0091abdb36ca33dd79dd50dc8e12050f,21.194.84.146,1,True,1,False,"{'num_transactions': 607, 'total_amount': 17154786.306026015, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2178308.133953994}",True,U001,1000000001
TX_c3fa7ebb,4111222233334442,2024-09-30 01:26:56.260438+00:00,Travel,transport,Careem,171.69,SGD,Singapore,Unknown City,medium,Basic Credit,False,Android App,mobile,9e6663268f320368a029b82e4fec27ae,141.128.202.0,1,True,1,False,"{'num_transactions': 1441, 'total_amount': 24925085.628849834, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 964931.5666347399}",False,U002,1000000002
TX_0836445f,4111222233334441,2024-09-30 00:22:51.012108+00:00,Grocery,online,Amazon Fresh,21786.46,JPY,Japan,Unknown City,medium,Basic Debit,False,Android App,mobile,89d01ba12eaae02a68e7bbf5f2fe8176,102.116.147.152,0,False,0,False,"{'num_transactions': 670, 'total_amount': 27688652.309395354, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1177095.211528635}",False,U001,1000000001
TX_0350c187,4555222233334444,2024-09-30 05:24:42.919253+00:00,Travel,airlines,United Airlines,1407.66,EUR,Germany,Unknown City,medium,Premium Debit,False,Edge,web,38bdb60163a0e1c9f60fd315cee438da,174.1.91.244,0,True,5,False,"{'num_transactions': 903, 'total_amount': 24319914.327257168, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 2602644.734428567}",False,U004,3000000001
